;;;;;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC443038;Everywhere in the $COUNTRY$ serfs are being stripped of their rights and forced in slavery. In practice, this doesn't change their lives much, as they already lived in conditions of near slavery. The loss of the few rights they had is bound to cause an impact, they will not be happy. We can mitigate this impact by limiting the scope of the new decree.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME443037;The Colonial Slavery Decree of $YEAR$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC443037;Everywhere in the $COUNTRY_ADJ$ colonies serfs are being stripped of their rights and forced in slavery. In practice, this doesn't change their lives much, as they already lived in conditions of near slavery. The loss of the few rights they had is bound to cause an impact, they will not be happy. We can mitigate this impact by limiting the scope of the new decree.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443036OPTA;Make no distinctions, every serf is equal.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME443036;The Homeland Slavery Decree of $YEAR$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC443036;Everywhere in the $COUNTRY_ADJ$ mainland serfs are being stripped of their rights and forced in slavery. In practice, this doesn't change their lives much, as they already lived in conditions of near slavery. The loss of the few rights they had is bound to cause an impact, they will not be happy. We can mitigate this impact by limiting the scope of the new decree.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443036OPTA;Make no distinctions, every serf is equal.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443036OPTB;Only the serfs that are not of part our heritage.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME443035;The Abolition of Serfdom;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC443035;Our King has decided that it's time to abolish serfdom - and replace it with something else. Serfs who occupied a plot of land were required to work for the Lord of the Manor who owned that land, and in return were entitled to protection, justice and the right to exploit certain fields within the manor to maintain their own subsistence. These rights have now been rescinded and the condition of virtual slavery that the serfs lived turned into real slavery. But the question of where this new decree will apply still remains.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443035OPTA;Only in the homeland.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443035OPTB;Only in the overseas provinces and colonies.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443035OPTC;Everywhere through our nation.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME3697010;The Afghan-British Settlement of $YEAR$;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC3697010;Our claims in India is a constant source of conflict with the Indian Princes and occasionally even the British government itself. In $YEAR$, Mortimer Durand was dispatched to Kabul by the government of British India to sign an agreement with Amir Abdur Rahman Khan for fixing the limits of their respective spheres of influence as well as improving diplomatic relations and trade. Signing this agreement means relinquishing our claims in India, but it also means normalizing relations with the British.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT3697010OPTA;We agree.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT3697010OPTB;We won't give up our claims.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME6016808;The Bukovinan Protectorate;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC6016808;With the recent enclave in Bukovina formed, we have no option but to grant them greater autonomy to rule themselves.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT6016808PTA;Damn.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME325500;Organizing Kazakhstan;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32549;Organizing Uzbekistan;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32548;Organizing Turkmenistan;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32547;Organizing Kyrgyzstan;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32546;Organizing Tajikistan;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32546;The peoples of Central Asia are spread in a vast territory, divided in feuding tribes, often nomadic, and unorganized Khanates that are frequently belligerent to each other. Our bureaucracy is working hard to put an end to this chaos, to organize these tribes and bring civilization and order to these places, and now this paid off: we just managed to organize the administration of one of these places, though the influx of immigrants and the modernization that we brought are awakening the nationalism in these people.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT32546OPTA;Everything in its place.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME443034;A Country Mobilized;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC443034;Conscripts are being drafted left and right and our poor are being trained and prepared to fight. Military camps are full of fresh recruits, troops are carrying out exercises in our borders and every aspect of society and every signal the government gives seems to indicate a war is in progress, yet there's no war. This large disruption in the country's daily life is angering our population and making our neighbors increasingly wary.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443034OPTA;These are just harmless exercises.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME3697009;Gulab Singh's Proposal;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC3697009;A wealthy Maharajah, Gulab Singh, reputed to be the richest Raja north of the Sutlej River, has approached us with the intent of buying Kashmir and establishing a princely state there. He would still be subject to our rule and selling the land will help us as we lack the resources to properly occupy such a large region immediately after annexing Punjab.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT3697009OPTA;It's a nice proposal, we accept.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT3697009OPTB;We will try our hand at administrating it anyway.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME6016807;Crisis;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC6016807;The system of Crisis sometimes end with weird scenarios in the game start or too early in the game, like crisis for the freedom of Ireland in 1840. To counter that, crisis (non colonial crisis at least) are locked until someone researches revolution and counter-revolution in 1870. If you'd like, you can change that now and have the crisis be unlocked from now on, like it is in Vanilla.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT6016807PTA;Keep crisis locked until 1870.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT6016807PTB;Let crisis be unlocked from now on, like in Vanilla.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME31500001;The Future of the United Baltic Provinces;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC31500001;Similarly to guberniyas of the autonomous Grand Duchy of Finland, the Baltic Governorates were not a subject to the common civil and administrative laws of the Russian Empire, but did not have monetary, fiscal and passport system of their own. Like guberniyas of the Kingdom of Poland they were treated as an integral entity and the Russian law provided them the preservation of local authorities. In the Baltics these were Landtags. The special legislation which set rules for municipal administration and entrepreneurship according to local traditions, as well as the privileges to the local nobility, usually German, in the Baltics was known under the collective name of Ostsee Right. Now that we are free from the Russians, the question remains about the future of our country and if it will remain united at all.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA31500001;The Union will continue with Latvian rule.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB31500001;The Union will continue with Estonian rule.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPTC31500001;The Union will continue with the status quo.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPTD31500001;Latvia will be released and we will declare Estonia free.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPTE31500001;Estonia will be released and we will declare Latvia free.;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME952516;The Limburg Question;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC952516;The Limburg question was resolved in our favor and as a result the duchy is now an integral part of our country.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT952516OPTA;Glory to $COUNTRY$!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME952515;The $FROMCOUNTRY_ADJ$ Claims;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC952515;The $FROMCOUNTRY_ADJ$ are claiming Limburg on the basis of their customs union. They don't have much time to press their claims, as they are not strong claims. Other great powers might declare their support for us if they try anything. Our advisors expect that any movement to annex Limburg right now is being blocked by $FROMCOUNTRY$, but if we manage to keep Limburg under our vassalage for six months we will be able to annex Limburg and solve this crisis our way.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT952515OPTA;Damn $FROMCOUNTRY_ADJ$.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME952514;The Duchy of Limburg;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC952514;With the union of the German Confederation in a more unified state, an old member of the Confederation, the Duchy of Limburg, which was created to fill the spot of Luxembourg per the London Treaty, had its autonomy revoked and it's being annexed by the Netherlands. Our claim in the region is tenous, but it exists and we could push for it. If we decide to do it, we have six months to stall the Netherlands before they annex Limburg, and other great powers might try to intervene, but if we succeed, liberate Limburg and bring them in our sphere, we will be able to annex it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT952514OPTA;Let it go. We recognized the territory as part of the Netherlands.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT952514OPTB;A state that once was part of the Confederation is a part of our country.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME952513;The End of the German Confederation;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC952513;With the end of the German Confederation as a customs union and the rise of a modern, unified German state, the Duchy of Limburg became an outdated promise. As it is internationally recognized as an integral part of our country, we will end it's autonomy. The germans, however, might try to protest this move.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT952513OPTA;No Great Power would agree to a German claim.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME500005;United Poland;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC500005;As the Polish State we need to protect all our citizens in the west. Polish people lived in Poznan, Silesia, Pomerelia and Luzica for centuries and these parts are a rightful and core part of out country.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT500005A;For a united Poland!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME500004;A Polish State;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC500004;Polanod is free again, and for the good of our nation, we should join it in perpetual union.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT500004A;We will unite!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTOPT500004B;We enjoy indepence too much.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME443033;$FROMCOUNTRY_ADJ$ Revolution;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC443033;The Revolutionaries in $FROMCOUNTRY$ have kicked our representatives our of their Capital and expelled our diplomats, ending all our influence in them. Advisors in our government say that this revolution has become too bothersome to deal with and that we should intervene immediately to remove these barbarians from power.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME443032;The Counter-Revolutionaries;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC443032;Our revolutionary government has been under control of counter-revolutionaries for too long! It's time to kick them out of $CAPITAL$, assert out freedom and keep the revolution going - no one will stop it.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVT443032OPTA;We will not be kept down.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTNAME32536;The Russian Border In Central Asia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
EVTDESC32536;Our border with Central Asia is dotted with forts in an attempt to control the land. But these are not enough anymore - if we want to really control the land, we need to settle it. To do so, we will start a series of towns and settlements to replace these forts.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVT32536OPTA;For the $MONARCHTITLE$!;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTNAME443031;$FROMCOUNTRY$ Bourgeois Smash the Revolution;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC443031;"The dark servants of the bourgeois incited the proletariat on: 'Beat the Jews, beat the shopkeepers, rob the markets, devastate the shops, pillage the wine stores! Slay, burn, rob!' And then will begin a terrible confusion, a war between one part of the people and the other. All will become still more disorganized, and perhaps once more blood will be shed on the streets of the capital. And then, what then?" \n The Bourgeois in $FROMCOUNTRY$ dispersed an attempt of the proletariat to take power by sowing lies and dissent in their ranks. Our efforts were thwarted and the result is dead workers and revolutionaries, and a government who is even more uncooperative.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTNAME443030;The Storm of the $CAPITAL$ Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC443030;"Everywhere at the street corners were stationed Communist soldiers or sailors or detachments of the Red Guard. Violent fusillade of machine-guns and light artillery were directed against the Government Palace. A battle ensued, during which there were some hundred casualties on either side. Gradually the Communists forced an entry and invaded the Palace. On their way they pillaged every room they entered. The library, the doors of which was locked and sealed, was forced open and ransacked, books and manuscripts burnt and destroyed. The colossal crystal lustre, with its artfully concealed music, was smashed to atoms." \n A rally organized by the $COUNTRY_ADJ$ Communist party marched in the government palace, spearheaded by the Red Guard, its armed arm that is funded by the $FROMCOUNTRY_ADJ$ government. Soldiers loyal to the $MONARCHTITLE$ are holding off the Red Guard and fights in the street have broken out between loyalists and the Red Guard, but how long can they fend off the red tide?;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVT443030OPTA;Proletariat of the world, unite!;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVT443030OPTB;$COUNTRY$, Whole, Great and Free!;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTNAME443029;Communist Rally in $FROMCOUNTRY$;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC443029;Communists sympathetic to our government march in $FROMCOUNTRY$ capital, in a demonstration of support to our new revolutionary government. As the tensions between the bourgeois government and the Communists rise in $FROMCOUNTRY$, the leaders of the $FROMCOUNTRY_ADJ$ Communists Party approached our government to ask for help in ending the oppression of the proletariat. This could mean we can establish a puppet government aligned with us, but it could also escalate to war.;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTNAME443028;The Red Storm;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC443028;"Like a black river, filling all the street, without song or cheer we poured through the palace gates, where the man just ahead of me said in a low voice: 'Look out, comrades! Don't trust them. They will fire, surely!' In the open we began to run, stooping low and bunching together. 'Clear the Palace!' bawled a Red Guard, sticking his head through an inner door. 'Come, comrades, let's show that we're not thieves and bandits.'" \n The Red Guard of the Communist Party is spearheading a rally towards the government Palace in $CAPITAL$. They demand nothing less than the dissolution of the government and the formation of a new one, controlled by the communist Party. The rally is peaceful but it's quite obvious tensions will rise as the communists won't budge until they are at least heard by government officials.;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTNAME443027;$FROMCOUNTRY$ Fascist Coup Fails;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC443027;"I heard this loudspeaker say 'They are going to the Main Street', suddenly a barricade was erected there. They built barricades from paving stones, timber and overturned lorries. Shouting the slogan 'They shall not pass' - more than 10,000 people turned back an army of Blackshirts. When we heard that the march was disbanded, there was a hue and cry and the flags were going wild. Their victory over racism and anti-Semitism on $YEAR$ became known as the Battle of $CAPITAL$ and encapsulated the $FROMCOUNTRY_ADJ$ fight against a fascism that was stomping across $COUNTRY$ and $FROMCOUNTRY$." \n A $FROMCOUNTRY_ADJ$ newspaper report that thousands lie dead on the street of $FROMCOUNTRY$	Capital as fighting dies down after a bloody coup. The $FROMCOUNTRY_ADJ$ Fascist party paramilitary group stormed the palace but was repelled by government forces backed by the population.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVT443027OPTA;Instability in $FROMCOUNTRY$ will not be tolerated.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVT443027OPTB;We will intervene eventually.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVT443027OPTC;We better let things in $FROMCOUNTRY$ calm down.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTNAME443026;The $CAPITAL$ Battle;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
EVTDESC443026;"This is violence. This is the violence of which I approve, which I extol. This is the violence of the $CAPITAL$ Fascists. And $COUNTRY_ADJ$ Fascism should make it its own. Not the small individual act of violence, but the great, fine, inexorable violence of decisive hours.... In war-time let us adopt the Socratic formula: We must overcome our friends in good deeds, our enemies in evil deeds." \n Violence broke out in the streets as the Fascist party paramilitary corps stormed the government palace ahead in the end of a parade. A bloody coup is being fought off in the stairs and corridors of the governmental palace and in the street between pro-government forces and the paramilitary clad in their black uniforms. Reports from the fighting claim their weapons, their training, even some of them seem distinctively $FROMCOUNTRY_ADJ$. The $MONARCHTITLE$ is nowhere to be seen and anarchy looms over $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;;x,,,,,,,,,,,,,
